,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,is_train,saleprice
1515,2731,905351045,150,RL,68.0,1700,Pave,None,16,HLS,16,Inside,9,ClearCr,Norm,Norm,Twnhs,1.5Fin,49,25,1980,1981,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,4.0,36.0,397.0,1.0,0.0,33.0,430.0,GasA,9,1,25.0,880,680,140,1700,1.0,0.0,2,1,2,1,16,7,49,0,0.0,Basment,9.0,1.0,450.0,16.0,9.0,1,188,36,0,0,200,0,0.0,0.0,None,0,4,2006,WD ,1,148400.0
1516,791,905451340,20,RL,68.0,9571,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,1Story,25,9,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,0,0.0,9,4,CBlock,9.0,4.0,1.0,1.0,0.0,1.0,0.0,1276.0,1276.0,GasA,9,1,16.0,1276,0,0,1276,0.0,0.0,1,0,3,1,9,5,16,0,0.0,Attchd,1.0,1.0,350.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,6,2009,COD,1,60000.0
1517,1421,906223110,20,RL,80.0,9938,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,1Fam,1Story,49,25,1994,1994,Gable,CompShg,HdBoard,HdBoard,1,251.0,16,9,PConc,16.0,9.0,1.0,36.0,1271.0,1.0,0.0,331.0,1602.0,GasA,25,1,25.0,1626,0,0,1626,1.0,0.0,2,1,3,1,16,7,49,1,9.0,Attchd,4.0,2.0,534.0,9.0,9.0,1,424,40,0,0,0,0,0.0,0.0,None,0,4,2008,WD ,1,226500.0
1518,2881,911175430,20,C (all),50.0,9000,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Norm,Norm,1Fam,1Story,4,9,1949,1950,Gable,CompShg,AsbShng,AsbShng,0,0.0,9,9,CBlock,9.0,9.0,9.0,16.0,50.0,1.0,0.0,430.0,480.0,GasA,9,0,16.0,480,0,0,480,1.0,0.0,0,0,1,1,9,4,49,0,0.0,Detchd,1.0,1.0,308.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,10,2006,WD ,1,35311.0
1519,2820,908103310,90,RL,38.0,7840,Pave,None,9,Lvl,16,CulDSac,9,Edwards,Norm,Norm,Duplex,SFoyer,36,25,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,1,355.0,9,9,CBlock,16.0,9.0,16.0,36.0,976.0,1.0,0.0,0.0,976.0,GasA,9,1,25.0,1012,0,0,1012,0.0,2.0,2,0,4,0,9,4,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,None,0,10,2006,WD ,1,127500.0
1520,1609,923426010,20,RL,74.0,12395,Pave,None,16,Lvl,16,Corner,9,Mitchel,Norm,Norm,1Fam,1Story,25,36,1984,1984,Gable,CompShg,HdBoard,Plywood,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,647.0,1.0,0.0,217.0,864.0,GasA,9,1,25.0,889,0,0,889,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Attchd,1.0,2.0,484.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2008,WD ,1,137500.0
1521,1495,908151040,80,RL,68.0,9638,Pave,None,9,Lvl,16,CulDSac,9,Edwards,Norm,Norm,1Fam,SLvl,36,36,1977,1977,Hip,CompShg,Plywood,Plywood,0,0.0,9,9,CBlock,9.0,9.0,9.0,25.0,368.0,9.0,120.0,541.0,1029.0,GasA,9,1,25.0,1117,0,0,1117,1.0,0.0,1,0,3,1,9,6,49,1,4.0,Attchd,4.0,2.0,542.0,9.0,9.0,1,292,0,0,0,0,0,0.0,0.0,None,0,11,2008,WD ,1,147000.0
1522,2388,528118020,60,RL,108.0,13418,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,2Story,64,25,2004,2005,Gable,CompShg,VinylSd,VinylSd,1,132.0,16,9,PConc,25.0,9.0,9.0,1.0,0.0,1.0,0.0,1117.0,1117.0,GasA,25,1,25.0,1132,1320,0,2452,0.0,0.0,3,1,4,1,16,9,49,1,16.0,BuiltIn,9.0,3.0,691.0,9.0,9.0,1,113,32,0,0,0,0,0.0,0.0,None,0,9,2006,WD ,1,309000.0
1523,938,909475040,20,RL,68.0,17597,Pave,None,16,Bnk,16,Inside,9,Crawfor,Norm,Norm,1Fam,1Story,49,81,1971,2009,Hip,CompShg,BrkFace,BrkFace,0,0.0,16,16,CBlock,16.0,9.0,1.0,36.0,803.0,25.0,419.0,581.0,1803.0,GasA,9,1,25.0,2365,0,0,2365,1.0,0.0,2,0,3,1,25,7,36,2,16.0,Attchd,9.0,2.0,551.0,9.0,9.0,1,200,144,0,0,0,0,0.0,16.0,None,0,7,2009,WD ,1,315000.0
1524,1194,534202130,20,RL,72.0,8872,Pave,None,16,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,1Story,25,64,1965,2008,Gable,CompShg,VinylSd,VinylSd,1,300.0,9,9,CBlock,9.0,9.0,1.0,25.0,595.0,1.0,0.0,317.0,912.0,GasA,25,1,25.0,912,0,0,912,1.0,0.0,1,0,2,1,16,5,49,0,0.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,0,240,0,0,0,0,0.0,0.0,None,0,12,2008,WD ,1,147000.0
1525,2429,528228575,120,RL,53.0,3982,Pave,None,16,Lvl,16,Inside,9,Blmngtn,Norm,Norm,TwnhsE,1Story,64,25,2006,2006,Hip,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,16.0,9.0,36.0,1154.0,1.0,0.0,366.0,1520.0,GasA,25,1,25.0,1567,0,0,1567,1.0,0.0,2,0,1,1,25,7,49,1,16.0,Attchd,9.0,3.0,648.0,9.0,9.0,1,312,0,0,0,0,0,0.0,0.0,None,0,10,2006,New,1,264561.0
1526,1937,535325280,80,RL,60.0,7134,Pave,None,16,Bnk,16,Inside,16,NAmes,Norm,Norm,1Fam,SLvl,25,25,1955,1955,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,384.0,1.0,0.0,0.0,384.0,GasA,9,1,25.0,1360,0,0,1360,0.0,0.0,1,0,3,1,9,6,36,1,9.0,Detchd,1.0,2.0,572.0,9.0,9.0,1,0,50,0,0,0,0,0.0,9.0,None,0,2,2007,WD ,1,130000.0
1527,1847,533221100,160,FV,68.0,2117,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,Twnhs,2Story,36,25,2000,2000,Gable,CompShg,MetalSd,MetalSd,1,456.0,16,9,PConc,16.0,9.0,1.0,36.0,436.0,1.0,0.0,320.0,756.0,GasA,25,1,25.0,769,756,0,1525,0.0,0.0,2,1,3,1,16,5,49,1,9.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,177000.0
1528,1550,910203090,50,RM,58.0,8155,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Norm,Norm,1Fam,1.5Fin,25,49,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,16.0,9.0,1.0,1.0,0.0,1.0,0.0,780.0,780.0,GasA,16,1,16.0,780,420,0,1200,0.0,0.0,1,0,4,1,9,7,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,96,0,0,0,0.0,0.0,None,0,7,2008,WD ,1,119000.0
1529,2705,904302030,20,RL,50.0,5500,Pave,None,16,Lvl,16,Inside,9,SWISU,Norm,Norm,1Fam,1Story,49,25,2004,2004,Shed,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,16.0,4.0,36.0,510.0,4.0,373.0,190.0,1073.0,GasA,25,1,25.0,1073,0,0,1073,1.0,0.0,2,0,2,1,9,4,49,0,0.0,Detchd,1.0,1.0,246.0,9.0,9.0,1,0,120,0,0,0,0,0.0,0.0,None,0,5,2006,WD ,1,157000.0
1530,2713,905106210,20,RL,68.0,11553,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1968,1968,Hip,CompShg,Plywood,Plywood,1,188.0,9,9,CBlock,9.0,9.0,1.0,16.0,673.0,1.0,0.0,378.0,1051.0,GasA,9,1,25.0,1159,0,0,1159,0.0,0.0,1,1,3,1,9,7,49,1,4.0,Attchd,1.0,1.0,336.0,9.0,9.0,1,466,0,0,0,0,0,0.0,0.0,None,0,7,2006,WD ,1,158000.0
1531,1938,535325320,50,RL,55.0,7150,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1.5Fin,16,16,1955,1955,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,PConc,9.0,9.0,1.0,9.0,150.0,1.0,0.0,1040.0,1190.0,GasA,16,1,25.0,1040,500,0,1540,1.0,0.0,1,0,4,1,4,7,49,0,0.0,Detchd,1.0,1.0,352.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,8,2007,WD ,1,115000.0
1532,1819,532353120,20,RL,64.0,6285,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1977,1977,Gable,CompShg,Plywood,Plywood,0,0.0,9,9,CBlock,16.0,9.0,1.0,4.0,138.0,9.0,351.0,405.0,894.0,GasA,9,1,25.0,894,0,0,894,1.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,1.0,308.0,9.0,9.0,1,192,0,0,0,0,0,0.0,0.0,None,0,3,2007,WD ,1,120750.0
1533,23,527368020,60,FV,68.0,7500,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,49,25,2000,2000,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,533.0,1.0,0.0,281.0,814.0,GasA,25,1,25.0,814,860,0,1674,1.0,0.0,2,1,3,1,16,7,49,0,0.0,Attchd,4.0,2.0,663.0,9.0,9.0,1,0,96,0,0,0,0,0.0,0.0,None,0,1,2010,WD ,1,216000.0
1534,2289,923228250,160,RM,21.0,2001,Pave,None,16,Lvl,16,Inside,9,MeadowV,Norm,Norm,Twnhs,2Story,16,25,1970,1970,Gable,CompShg,CemntBd,CmentBd,1,80.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,546.0,546.0,GasA,4,1,25.0,546,546,0,1092,0.0,0.0,1,1,3,1,9,6,49,0,0.0,Attchd,1.0,1.0,286.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,1,2007,WD ,1,75000.0
1535,1156,532477030,20,RL,95.0,19508,Pave,None,16,Lvl,16,Inside,9,Veenker,Norm,Norm,1Fam,1Story,36,25,1974,1974,Gable,CompShg,HdBoard,ImStucc,1,144.0,9,9,CBlock,9.0,9.0,9.0,25.0,800.0,1.0,0.0,630.0,1430.0,GasA,9,1,25.0,1430,0,0,1430,0.0,1.0,2,0,3,1,9,6,49,2,9.0,Attchd,1.0,2.0,484.0,9.0,9.0,1,117,108,165,0,0,0,0.0,0.0,None,0,7,2008,WD ,1,192000.0
1536,2717,905107300,80,RL,68.0,7176,Pave,None,9,Lvl,16,CulDSac,9,Sawyer,Norm,Norm,1Fam,SLvl,36,36,1978,1978,Gable,CompShg,HdBoard,HdBoard,1,200.0,9,9,CBlock,9.0,16.0,16.0,36.0,794.0,1.0,0.0,166.0,960.0,GasA,4,1,25.0,1040,0,0,1040,1.0,0.0,1,0,3,1,9,6,49,1,4.0,Detchd,1.0,2.0,616.0,9.0,9.0,1,131,0,0,0,180,0,0.0,16.0,None,0,7,2006,WD ,1,160500.0
1537,2101,906378170,20,RL,91.0,10652,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,1,306.0,16,9,PConc,16.0,9.0,9.0,1.0,0.0,1.0,0.0,1494.0,1494.0,GasA,25,1,25.0,1494,0,0,1494,0.0,0.0,2,0,3,1,16,7,49,1,16.0,Attchd,4.0,3.0,840.0,9.0,9.0,1,160,33,0,0,0,0,0.0,0.0,None,0,8,2007,New,1,279500.0
1538,1377,905100020,85,RL,68.0,11235,Pave,None,16,Lvl,16,Corner,9,Sawyer,Feedr,Norm,1Fam,SFoyer,25,36,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,0,0.0,9,9,CBlock,16.0,9.0,9.0,25.0,784.0,1.0,0.0,197.0,981.0,GasA,9,1,25.0,1075,0,0,1075,1.0,0.0,1,0,3,1,16,6,49,0,0.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,64,0,0,0,64,0,0.0,9.0,None,0,5,2008,WD ,1,148000.0
1539,1381,905104110,20,RL,68.0,10265,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,49,1967,2005,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,4,CBlock,9.0,9.0,1.0,25.0,758.0,1.0,0.0,234.0,992.0,GasA,25,1,25.0,992,0,0,992,1.0,0.0,1,0,3,1,16,6,49,0,0.0,Attchd,4.0,1.0,294.0,9.0,9.0,1,204,0,0,0,0,0,0.0,9.0,Shed,600,7,2008,WD ,1,145000.0
1540,2502,533127080,60,RL,68.0,14541,Pave,None,9,Lvl,16,Corner,9,NoRidge,Norm,Norm,1Fam,2Story,64,49,1993,1993,Gable,CompShg,MetalSd,MetalSd,0,0.0,16,16,PConc,16.0,16.0,1.0,36.0,1012.0,1.0,0.0,326.0,1338.0,GasA,25,1,25.0,1352,1168,0,2520,1.0,0.0,2,1,5,1,16,10,49,1,9.0,Attchd,4.0,3.0,796.0,9.0,9.0,1,209,55,0,0,0,0,0.0,0.0,None,0,11,2006,WD ,1,310000.0
1541,2609,535402100,80,RL,83.0,10184,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,SLvl,36,25,1963,1963,Gable,CompShg,HdBoard,HdBoard,1,379.0,9,9,CBlock,9.0,9.0,9.0,25.0,580.0,1.0,0.0,503.0,1083.0,GasA,9,1,25.0,1146,0,0,1146,0.0,1.0,1,0,3,1,9,6,49,1,16.0,Attchd,1.0,1.0,294.0,9.0,9.0,1,345,75,0,0,0,0,0.0,0.0,None,0,6,2006,WD ,1,165000.0
1542,505,528390100,60,RL,52.0,46589,Pave,None,4,Lvl,16,CulDSac,9,NoRidge,Norm,Norm,1Fam,2Story,64,49,1994,2005,Hip,CompShg,VinylSd,VinylSd,1,528.0,16,9,PConc,16.0,16.0,1.0,36.0,1361.0,9.0,180.0,88.0,1629.0,GasA,25,1,25.0,1686,762,0,2448,1.0,0.0,2,1,4,1,16,8,49,1,9.0,Attchd,4.0,3.0,711.0,9.0,9.0,1,517,76,0,0,0,0,0.0,0.0,None,0,7,2009,WD ,1,402000.0
1543,1126,528478040,60,FV,85.0,10625,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,49,25,2005,2005,Gable,CompShg,CemntBd,CmentBd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1026.0,1026.0,GasA,25,1,25.0,1026,932,0,1958,0.0,0.0,2,1,3,1,16,9,49,1,16.0,Attchd,9.0,3.0,936.0,9.0,9.0,1,154,210,0,0,0,0,0.0,0.0,None,0,7,2008,WD ,1,250000.0
1544,2914,923226180,180,RM,21.0,1470,Pave,None,16,Lvl,16,Inside,9,MeadowV,Norm,Norm,Twnhs,SFoyer,16,36,1970,1970,Gable,CompShg,CemntBd,CmentBd,0,0.0,9,9,CBlock,16.0,9.0,9.0,36.0,522.0,1.0,0.0,108.0,630.0,GasA,9,1,25.0,630,0,0,630,1.0,0.0,1,0,1,1,9,3,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2006,WD ,1,73000.0
1545,393,527401160,90,RL,60.0,9000,Pave,None,16,Lvl,16,FR2,9,NAmes,Norm,Norm,Duplex,2Story,25,25,1974,1974,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,CBlock,16.0,9.0,1.0,1.0,0.0,1.0,0.0,896.0,896.0,GasA,9,1,25.0,896,896,0,1792,0.0,0.0,2,2,4,2,9,8,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,32,45,0,0,0,0,0.0,0.0,None,0,9,2009,WD ,1,136000.0
1546,2405,528180080,120,RL,48.0,5911,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,TwnhsE,1Story,81,25,2005,2005,Hip,CompShg,MetalSd,MetalSd,1,278.0,25,9,PConc,25.0,9.0,1.0,36.0,472.0,1.0,0.0,1088.0,1560.0,GasA,25,1,25.0,1565,0,0,1565,1.0,0.0,2,0,2,1,25,6,49,1,16.0,Attchd,4.0,2.0,556.0,9.0,9.0,1,196,56,0,0,0,0,0.0,0.0,None,0,3,2006,WD ,1,282500.0
1547,67,528445060,20,RL,73.0,8987,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,1Story,64,25,2005,2006,Gable,CompShg,VinylSd,VinylSd,1,226.0,16,9,PConc,16.0,9.0,0.0,1.0,0.0,1.0,0.0,1595.0,1595.0,GasA,25,1,25.0,1595,0,0,1595,0.0,0.0,2,0,2,1,16,6,49,1,16.0,Attchd,4.0,3.0,880.0,9.0,9.0,1,144,0,0,0,0,0,0.0,0.0,None,0,5,2010,WD ,1,221500.0
1548,2227,909452102,20,RL,68.0,17871,Pave,None,4,Lvl,16,Inside,9,Crawfor,Norm,Norm,1Fam,1Story,16,25,1995,1996,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1680.0,1680.0,GasA,16,1,25.0,1680,0,0,1680,0.0,0.0,2,0,4,1,16,7,49,0,0.0,Attchd,1.0,2.0,628.0,9.0,9.0,1,152,0,0,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,170000.0
1549,669,535402270,20,RL,77.0,11500,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,16,1967,1967,Gable,CompShg,HdBoard,HdBoard,0,0.0,4,9,CBlock,9.0,4.0,1.0,16.0,872.0,9.0,60.0,108.0,1040.0,GasA,16,1,25.0,1040,0,0,1040,1.0,0.0,1,0,3,1,9,6,36,1,1.0,Attchd,4.0,2.0,480.0,9.0,9.0,1,0,0,156,0,0,0,0.0,9.0,None,0,5,2009,WD ,1,163000.0
1550,1772,528364110,60,RL,65.0,12257,Pave,None,9,Lvl,16,Inside,9,NoRidge,Norm,Norm,1Fam,2Story,64,25,1995,1995,Gable,CompShg,VinylSd,VinylSd,1,513.0,16,9,PConc,16.0,9.0,9.0,4.0,56.0,25.0,64.0,1198.0,1318.0,GasA,25,1,25.0,1328,1203,0,2531,0.0,0.0,2,1,4,1,16,9,49,1,9.0,Attchd,4.0,3.0,752.0,9.0,9.0,1,222,98,0,0,0,0,0.0,0.0,None,0,11,2007,WD ,1,290000.0
1551,1775,528376010,60,RL,82.0,9044,Pave,None,9,Lvl,16,Inside,9,NoRidge,Norm,Norm,1Fam,2Story,64,25,1996,1997,Gable,CompShg,VinylSd,VinylSd,1,526.0,16,16,PConc,16.0,9.0,1.0,36.0,1225.0,1.0,0.0,100.0,1325.0,GasA,25,1,25.0,1335,1203,0,2538,0.0,0.0,2,1,4,1,16,8,49,1,9.0,Attchd,4.0,3.0,933.0,9.0,9.0,1,198,92,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,1,330000.0
1552,403,527450280,160,RM,21.0,1680,Pave,None,16,Lvl,16,Inside,9,BrDale,Norm,Norm,Twnhs,2Story,36,25,1973,1973,Gable,CompShg,HdBoard,HdBoard,1,504.0,9,9,CBlock,9.0,9.0,1.0,16.0,254.0,1.0,0.0,229.0,483.0,GasA,9,1,25.0,483,504,0,987,1.0,0.0,1,1,2,1,9,5,49,0,0.0,Detchd,1.0,1.0,264.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,7,2009,WD ,1,111000.0
1553,2792,907254050,60,RL,45.0,9468,Pave,None,4,Lvl,16,CulDSac,9,CollgCr,Norm,Norm,1Fam,2Story,36,25,1999,1999,Gable,CompShg,VinylSd,VinylSd,1,148.0,9,9,PConc,16.0,9.0,4.0,36.0,639.0,1.0,0.0,201.0,840.0,GasA,25,1,25.0,840,915,0,1755,1.0,0.0,2,1,3,1,9,7,49,1,9.0,Attchd,4.0,2.0,530.0,9.0,9.0,1,176,73,0,0,0,0,0.0,0.0,None,0,8,2006,WD ,1,214000.0
1554,1247,535302130,20,RL,102.0,9373,Pave,None,9,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,1Story,25,36,1953,1953,Gable,CompShg,MetalSd,MetalSd,1,84.0,9,9,CBlock,9.0,9.0,1.0,9.0,500.0,4.0,196.0,456.0,1152.0,GasA,9,1,25.0,1152,0,0,1152,0.0,0.0,1,1,3,1,9,6,49,0,0.0,Detchd,1.0,2.0,636.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,5,2008,WD ,1,137500.0
1555,384,527364030,60,FV,70.0,7000,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,49,25,2003,2003,Gable,CompShg,CemntBd,CmentBd,0,0.0,16,9,PConc,16.0,9.0,4.0,36.0,622.0,1.0,0.0,304.0,926.0,GasA,25,1,25.0,1016,868,0,1884,1.0,0.0,2,1,3,1,25,7,49,1,25.0,Attchd,4.0,2.0,581.0,9.0,9.0,1,0,35,0,0,0,0,0.0,0.0,None,0,6,2009,WD ,1,240900.0
1556,91,533130020,60,RL,107.0,10186,Pave,None,9,Lvl,16,Inside,9,NoRidge,Norm,Norm,1Fam,2Story,49,25,1992,1992,Gable,CompShg,HdBoard,HdBoard,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,674.0,1.0,0.0,76.0,750.0,GasA,25,1,25.0,1061,862,0,1923,1.0,0.0,2,1,3,1,16,8,49,1,9.0,Attchd,4.0,2.0,564.0,9.0,9.0,1,240,39,0,0,0,0,0.0,0.0,None,0,6,2010,WD ,1,190000.0
1557,863,907250070,20,RL,90.0,11664,Pave,None,16,Lvl,16,Corner,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2002,2002,Hip,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,9.0,36.0,1234.0,1.0,0.0,335.0,1569.0,GasA,25,1,25.0,1611,0,0,1611,1.0,0.0,2,0,3,1,16,6,49,0,0.0,Attchd,4.0,3.0,1231.0,9.0,9.0,1,262,93,0,0,0,0,0.0,0.0,None,0,9,2009,WD ,1,250000.0
1558,1857,533252130,20,RL,90.0,10768,Pave,None,9,Lvl,16,Corner,9,Veenker,Norm,Norm,1Fam,1Story,25,64,1976,2004,Gable,CompShg,Plywood,Plywood,0,0.0,16,16,CBlock,16.0,9.0,16.0,25.0,1157.0,1.0,0.0,280.0,1437.0,GasA,9,1,25.0,1437,0,0,1437,1.0,0.0,2,0,3,1,16,6,49,1,4.0,Attchd,4.0,2.0,528.0,9.0,9.0,1,0,21,0,0,180,0,0.0,0.0,None,0,7,2007,WD ,1,218000.0
1559,1870,534151180,60,RL,78.0,10530,Pave,None,16,Lvl,16,Inside,9,NWAmes,Norm,Norm,1Fam,2Story,49,36,1993,1993,Gable,CompShg,MetalSd,MetalSd,1,194.0,16,9,PConc,16.0,9.0,1.0,36.0,819.0,1.0,0.0,329.0,1148.0,GasA,25,1,25.0,1091,984,0,2075,1.0,0.0,2,1,3,1,16,8,49,1,16.0,Attchd,1.0,2.0,473.0,9.0,9.0,1,235,86,0,0,0,0,0.0,0.0,None,0,8,2007,WD ,1,255000.0
1560,2318,527108020,20,RL,50.0,14859,Pave,None,9,HLS,16,CulDSac,9,Gilbert,Norm,Norm,1Fam,1Story,49,25,2006,2006,Hip,CompShg,VinylSd,VinylSd,1,27.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1670.0,1670.0,GasA,25,1,25.0,1670,0,0,1670,0.0,0.0,2,0,3,1,16,7,49,1,16.0,Attchd,4.0,3.0,690.0,9.0,9.0,1,144,60,0,0,0,0,0.0,0.0,None,0,8,2006,New,1,240000.0
1561,2100,906378150,20,RL,93.0,10481,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,64,25,2006,2007,Hip,CompShg,CemntBd,CmentBd,0,0.0,16,9,PConc,16.0,9.0,9.0,1.0,0.0,1.0,0.0,2140.0,2140.0,GasA,25,1,25.0,2140,0,0,2140,0.0,0.0,2,1,3,1,16,8,49,0,0.0,Attchd,9.0,3.0,894.0,9.0,9.0,1,136,32,0,0,0,0,0.0,0.0,None,0,6,2007,New,1,360000.0
1562,1213,534403080,80,RL,85.0,9350,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,SLvl,25,64,1965,1999,Gable,CompShg,BrkFace,BrkFace,0,0.0,9,16,PConc,9.0,9.0,16.0,25.0,633.0,1.0,0.0,586.0,1219.0,GasA,16,1,25.0,1265,0,0,1265,0.0,1.0,2,0,3,1,16,6,49,1,16.0,Attchd,4.0,2.0,502.0,9.0,9.0,1,0,92,0,96,0,0,0.0,9.0,None,0,10,2008,WD ,1,179900.0
1563,2046,904101070,50,RL,138.0,18030,Pave,None,9,Bnk,16,Inside,9,ClearCr,Norm,Norm,1Fam,1.5Fin,25,36,1946,1994,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,152.0,16.0,469.0,977.0,1598.0,GasA,9,1,25.0,1636,971,479,3086,0.0,0.0,3,0,3,1,25,12,9,1,16.0,None,0.0,0.0,0.0,0.0,0.0,1,122,0,0,0,0,0,0.0,9.0,None,0,3,2007,WD ,1,200500.0
1564,710,902205030,50,RM,50.0,5925,Pave,None,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,1.5Fin,9,36,1910,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,600.0,600.0,Grav,4,0,25.0,600,368,0,968,0.0,0.0,1,0,2,1,9,6,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,4.0,None,0,5,2009,WD ,1,37900.0
